time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1742829740999999200,30.626999267578125,50.41760268714279,1.1093478040976292,61.18468159232667,51.50972050324548,5.703315882943571,220.42968004240532,4.609172939,3.546838289641924,0.005110558,1.0199999809265006
1742829741999995000,31.626994873046876,50.089843896217644,1.0541364071179957,47.31367475218569,51.509712013635195,5.3755570920184255,222.18749227740665,4.6091729192030755,3.5468383151299463,0.005100831,1.0199999809265006
1742829742999990500,32.62699047851562,50.08111600205302,0.8157264718584669,31.362348514907552,51.509695094432324,5.366829197853804,214.45311447618107,4.609172886748201,3.546838357305572,0.005086356,1.6499999761580868
1742829743999985200,33.62698510742187,49.66473419126123,0.7200000286308832,25.93132032549928,51.50967844092261,4.950447387062013,201.09374294002134,4.609172851,3.5468384032599642,0.005085249,1.7400000095366785
1742829744999981800,34.62698193359375,49.36187774501741,0.75,29.983376154386256,51.50966350314353,4.647590940818191,193.00780808458063,4.609172817982174,3.546838446668118,0.005088796,1.7400000095366783
1742829745999982300,35.62698242,48.673095958307385,0.9800000190855194,38.152941514976405,51.50965102781903,3.9588091541081667,181.75781196396437,4.609172787966319,3.5468384856741966,0.005098194,1.5499999523162382
1742829746999973400,36.62697338867188,50.74862175807357,1.8008947132660178,49.70702747386743,51.50964068029884,6.034334954,180.0944166481919,4.769247943323554,3.328484803614534,0.005106045,1.4733614173020635
1742829747999970000,37.62696997070312,51.02152274362743,1.7681452644111484,61.61360273037721,51.509628355661185,6.307235939,191.88953749067565,4.765801510448064,3.333417614971125,0.005097792,1.2304252382997436
1742829748999965200,38.626965087890625,51.05482935067266,1.7381353184570039,71.97346229409045,51.50961702913268,6.3405425464734435,199.82012730403162,4.7663654857741005,3.332611151756271,0.00509539,1.124266525324698
1742829749999959600,39.62695947265625,51.21085725724697,1.6531649879814434,101.5471144674764,51.509612881897986,6.496570453047752,233.2962715910692,4.769936250378418,3.3274983396111137,0.005089725,0.9536905226990041
1742829750999954200,40.6269541,50.94419092126191,1.6530122819177078,99.20122101940821,51.509605791367754,6.229904117062688,221.18059965002433,4.776980384370418,3.3173777958093784,0.0050729,0.949240549
1742829751999949600,41.62694946289062,50.99439864233136,1.689459159242219,66.61714270851485,51.50959159,6.280111838132143,209.46575304116007,4.770786488104806,3.326279200203352,0.00505233,1.304689579519412
1742829752999945200,42.62694531,50.844191709533334,1.6397927571676536,80.96322081590282,51.50958878856817,6.129904905334115,233.34894245833522,4.767447162012702,3.331063582432174,0.005026836,1.1622694872541706
1742829753999939600,43.62693969726563,50.66603023279458,1.7031531952143149,70.14643672126105,51.509585713581494,5.951743428595364,246.1294501429258,4.768205197399063,3.329978412585492,0.004998905,1.3183618104029269
1742829754999935700,44.626935791015626,50.54130771569908,1.6206117803284832,73.74141921661735,51.50957517231107,5.827020911499858,230.17183357138657,4.7669668941628665,3.3317508404357117,0.004986161,1.2636758471664893
1742829755999931400,45.62693139648437,50.544277120381594,1.6981361358358846,72.96571215042394,51.50956353,5.829990316182375,206.29221788933486,4.767120629,3.331530870020623,0.00498254,1.160935760353474
1742829756999926500,46.626926513671876,50.65625359211117,1.0221560795888824,52.85976514841662,51.509550296066415,5.9419667879119515,193.32375410804153,4.758299140811042,3.3441181676707754,0.004985507,1.3983179832096957
1742829757999922700,47.626922607421875,50.71205198,1.7938979357687492,72.33764068712284,51.50954376354779,5.997765178792179,186.89265883676293,4.762855461,3.337625636994298,0.004990912,1.0260675944496795
1742829758999918000,48.62691797,51.04243295826018,1.7610324321687325,57.038755129201185,51.50953163337432,6.328146154,166.40678563775748,4.763397257613443,3.3368523489884243,0.005002612,1.3314676272691088
1742829759999914200,49.62691430664062,51.42047989182174,1.0627154319436511,36.02957491696341,51.50952084234856,6.706193087622523,173.93162324221038,4.735667266336926,3.376091316201886,0.005013287,1.3631678280113297
1742829760999911000,50.62691088867187,51.4515417,0.7290294957507137,27.054845691732794,51.50950890028613,6.737254899926484,175.25338767742562,4.731413446248125,3.382050241118732,0.005017306,1.395555521766372
1742829761999908000,51.6269082,51.28295403346419,1.166837291883735,49.136221802588125,51.509502351219716,6.568667229264975,180.89719656322998,4.740044695749892,3.369942627862106,0.005011957,1.0922602348817398
1742829762999905000,52.62690502929688,51.200262965634465,1.091448431828482,97.03692963,51.509506459325564,6.4859761614352465,220.8925414188201,4.744132787909467,3.3641850608239707,0.005000767,0.517228624
1742829763999901200,53.62690112304688,51.25644761137664,1.5000321908664411,180,51.50950945906991,6.542160807177424,240.8953181685011,4.742120989623546,3.3670202780144707,0.005005963,0.14502301125894906
1742829764999897600,54.62689770507812,50.84707884117961,1.382917661039318,180,51.50951056,6.1327920369803905,240.8953161175358,4.742943090624258,3.3658621290671498,0.005003346,0.059171088
1742829765999894800,55.626894775390625,50.89368187636137,1.6203888459021838,180,51.50950872334708,6.179395072162151,240.19028470290505,4.756670465972273,3.3464343876633764,0.00499623,0.16307933049433304
1742829766999891500,56.626891357421876,50.69039427,1.336843719770474,180,51.50951009907335,5.976107461377978,240.1902827788171,4.745906581915721,3.3616822795317636,0.004993798,0.11111326738118073
1742829767999889000,57.62688891601562,50.38108076527715,1.4678958599974727,180,51.50951008427924,5.6667939610779285,240.19028063272702,4.7539926954980345,3.350237377252568,0.004991068,0.14614875718570183
1742829768999886000,58.626885986328126,50.597941908985376,1.5339014849158676,180,51.50951029530828,5.883655104786158,240.19027974456833,4.742041928679404,3.3671316249049945,0.00498994,0.15823559522353334
1742829769999883300,59.62688330078125,50.54294519033283,1.3454627616356167,180,51.50951086911921,5.828658386133611,240.19028060099564,4.743456980727501,3.365137873070934,0.004991037,0
1742829770999881200,60.62688110351562,50.54294519033283,1.3426754900331916,180,51.50951086911921,5.828658386133611,240.19028060099564,4.7433351674233295,3.3653095730220617,0.004991037,0
1742829771999878000,61.62687793,50.43887065816671,1.3582464886531946,180,51.50950914895365,5.724583853967488,240.1902811761388,4.743816941413213,3.364630419399704,0.004991748,0.10149781277978992
1742829772999875600,62.62687548828125,50.38855077698827,1.3037324378002764,180,51.50950906032463,5.674263972789049,240.19028185843277,4.747554085,3.359355182274334,0.004992615,0
1742829773999873500,63.62687353515625,50.38855077698827,1.258054200694957,180,51.50950906032463,5.674263972789049,240.19028185843277,4.747292701,3.3597245482044507,0.004992615,0
1742829774999870500,64.62687036132813,50.28058796,1.3093393862022331,180,51.50950709987053,5.56630116,240.19028194838717,4.750685749235622,3.3549250281933896,0.004992707,0.043317753650863246
1742829775999868700,65.62686865234375,50.178143189288676,1.381782288,180,51.50950716,5.463856385089457,240.19028090665608,4.753353885453251,3.3511436663377054,0.004991382,0
1742829776999866000,66.62686621,50.178143189288676,1.37676268,180,51.50950716,5.463856385089457,240.19028090665608,4.752563938263829,3.3522638687166375,0.004991382,0
1742829777999863300,67.62686328,49.97166158352047,1.359986291712076,180,51.509506988407495,5.257374779321253,240.19028334350344,4.749194456469712,3.357035753075351,0.004994481,0
1742829778999861200,68.62686133,49.97166158352047,1.4037305539775127,180,51.509506988407495,5.257374779321253,240.19028334350344,4.754124605127934,3.3500501894309003,0.004994481,0
1742829779999859000,69.62685888671875,49.528707393445075,1.4091058709659072,180,51.509509160378414,4.814420589245856,240.19027925429228,4.763036941250716,3.3373666458856235,0.004989303,0.095346218
