time,seconds_elapsed,relativeAltitude,pressure
1742831115906012200,1405.5330122070313,-0.7599999904632568,101.80962371826172
1742831118474041900,1408.1010417480468,-0.6800000071525574,101.80899810791016
1742831121027442000,1410.6544418945311,-0.7099999785423279,101.80902099609375
1742831123609587000,1413.2365869140624,-0.7200000286102295,101.80924987792969
1742831127158711800,1416.7857119140624,-0.7400000095367432,101.80935668945312
1742831128708734000,1418.3357338867188,-0.699999988079071,101.80924987792969
1742831131258913000,1420.8859130859375,-0.7099999785423279,101.8086166381836
1742831133841364000,1423.4683640136718,-0.6299999952316284,101.80830383300781
1742831137219730000,1426.8467299804688,-0.49000000953674316,101.8071517944336
1742831138969744000,1428.5967438964844,-0.3799999952316284,101.80609893798828
1742831141552831200,1431.179831298828,-0.33000001311302185,101.80587768554688
1742831144093361000,1433.7203608398438,-0.3400000035762787,101.80598449707031
1742831146610327000,1436.2373271484375,-0.4399999976158142,101.80592346191406
1742831149173514000,1438.8005139160157,-0.6100000143051147,101.80653381347656
1742831151733768000,1441.3607678222656,-0.7400000095367432,101.80778503417969
1742831154325281000,1443.9522810058593,-0.7400000095367432,101.80859375
1742831156844623000,1446.471623046875,-0.7400000095367432,101.80948638916016
1742831159431511800,1449.05851171875,-0.699999988079071,101.8090591430664
1742831161966065000,1451.5930649414063,-0.6499999761581421,101.80794525146484
1742831164522348000,1454.1493481445314,-0.6600000262260437,101.80738067626953
1742831167106566000,1456.7335659179687,-0.6800000071525574,101.8071060180664
1742831169657317000,1459.284317138672,-0.7300000190734863,101.80828857421875
1742831172200050000,1461.8270498046875,-0.7900000214576721,101.80944061279297
1742831174759989000,1464.3869890136718,-0.8500000238418579,101.80944061279297
1742831177343421000,1466.9704208984374,-0.9100000262260437,101.80976104736328
1742831179929016000,1469.5560161132812,-0.9399999976158142,101.8101577758789
1742831182442966000,1472.0699660644532,-0.8500000238418579,101.8097152709961
1742831185019288000,1474.6462880859376,-0.6200000047683716,101.80933380126953
1742831187554411000,1477.181410888672,-0.5099999904632568,101.8079833984375
1742831190113323000,1479.7403229980468,-0.7200000286102295,101.80762481689453
1742831192700432000,1482.3274318847657,-0.9200000166893005,101.80728912353516
1742831195290448000,1484.9174477539063,-0.9800000190734863,101.80924987792969
1742831197794505200,1487.4215051269532,-1.100000023841858,101.81036376953125
1742831200375179000,1490.002178955078,-1.1299999952316284,101.81117248535156
1742831202906512100,1492.5335122070312,-1.059999942779541,101.81131744384766
1742831205465219000,1495.0922189941407,-1.0399999618530273,101.81114959716797
1742831208026422000,1497.6534221191407,-0.9800000190734863,101.8109359741211
1742831210584248000,1500.211248046875,-0.8500000238418579,101.80973815917969
1742831213145834000,1502.772833984375,-0.8299999833106995,101.80735778808594
1742831215767524900,1505.3945249023438,-0.8100000023841858,101.80743408203125
1742831218262980900,1507.8899809570312,-0.8500000238418579,101.8082046508789
1742831220819823900,1510.4468239746093,-0.9100000262260437,101.8108139038086
1742831223418479900,1513.0454799804688,-0.9200000166893005,101.81108093261719
