time,seconds_elapsed,dBFS
1742829891537000000,181.164,-73.95835876464844
1742829891641000000,181.268,-74.77117156982422
1742829891746000000,181.37299975585938,-75.63133239746094
1742829891846000000,181.47300024414062,-74.58685302734375
1742829891951000000,181.578,-73.69144439697266
1742829892055000000,181.682,-74.58020782470703
1742829892158000000,181.78500024414063,-75.01788330078125
1742829892257000000,181.884,-73.38101959228516
1742829892358000000,181.98500024414062,-74.50363159179688
1742829892462000000,182.08900024414064,-74.55281066894531
1742829892563000000,182.19,-74.27484130859375
1742829892662000000,182.28900024414062,-75.24484252929688
1742829892763000000,182.39,-70.94622802734375
1742829892863000000,182.49,-72.51729583740234
1742829892962000000,182.58899975585936,-73.9382095336914
1742829893063000000,182.69,-74.1217269897461
1742829893162000000,182.78899975585938,-69.97991943359375
1742829893263000000,182.89,-70.94902801513672
1742829893363000000,182.99,-72.37972259521484
1742829893463000000,183.09,-69.09104919433594
1742829893570000000,183.19699975585937,-71.32450866699219
1742829893671000000,183.298,-73.0457992553711
1742829893772000000,183.399,-72.63899993896484
1742829893873000000,183.5,-72.10675048828125
1742829893978000000,183.60499975585938,-73.61820983886719
1742829894079000000,183.706,-71.7796401977539
1742829894180000000,183.807,-72.4313735961914
1742829894281000000,183.908,-71.9343032836914
1742829894382000000,184.00900024414062,-73.3886947631836
1742829894488000000,184.115,-73.97959899902344
1742829894588000000,184.215,-72.98359680175781
1742829894688000000,184.315,-73.80911254882812
1742829894793000000,184.42,-69.64109802246094
1742829894892000000,184.519,-64.07575988769531
1742829894996000000,184.623,-66.57438659667969
1742829895096000000,184.723,-67.78671264648438
1742829895201000000,184.828,-68.92294311523438
1742829895303000000,184.93,-68.53874969482422
1742829895403000000,185.03,-69.15097045898438
1742829895507000000,185.134,-68.10096740722656
1742829895610000000,185.2369997558594,-68.8575439453125
1742829895713000000,185.34,-67.97152709960938
1742829895813000000,185.44,-68.65821075439453
1742829895912000000,185.539,-67.84222412109375
1742829896013000000,185.64,-68.89183807373047
1742829896113000000,185.74,-68.58186340332031
1742829896218000000,185.84499975585936,-67.91551208496094
1742829896323000000,185.95,-67.54928588867188
1742829896428000000,186.055,-67.23456573486328
1742829896530000000,186.15699975585937,-67.92497253417969
1742829896630000000,186.2570002441406,-65.924560546875
1742829896729000000,186.356,-66.81005859375
1742829896829000000,186.456,-65.92207336425781
1742829896934000000,186.56100024414062,-66.8780746459961
1742829897038000000,186.66500024414063,-67.74049377441406
1742829897141000000,186.768,-68.94251251220703
1742829897246000000,186.87300024414063,-67.54363250732422
1742829897353000000,186.98,-67.12069702148438
1742829897456000000,187.083,-67.8560791015625
1742829897560000000,187.187,-68.35262298583984
1742829897663000000,187.29,-69.13711547851562
1742829897763000000,187.39,-65.93737030029297
1742829897863000000,187.49,-67.55014038085938
1742829897967000000,187.594,-68.52433776855469
1742829898071000000,187.698,-68.3616943359375
1742829898171000000,187.798,-69.0520248413086
1742829898276000000,187.903,-65.9649887084961
1742829898379000000,188.006,-66.96861267089844
1742829898481000000,188.108,-67.98052978515625
1742829898584000000,188.211,-67.65069580078125
1742829898687000000,188.314,-68.97637939453125
1742829898787000000,188.414,-68.64511108398438
1742829898891000000,188.518,-70.15899658203125
1742829898995000000,188.622,-69.22522735595703
1742829899097000000,188.724,-69.3086166381836
1742829899202000000,188.82899975585937,-70.08958435058594
1742829899303000000,188.93,-68.47379302978516
1742829899404000000,189.031,-68.69381713867188
1742829899506000000,189.13299975585937,-68.5633316040039
1742829899610000000,189.2369997558594,-69.95545196533203
1742829899718000000,189.34500024414064,-68.34952545166016
1742829899822000000,189.44900024414062,-68.44320678710938
1742829899923000000,189.55,-68.03691864013672
1742829900028000000,189.655,-68.6451416015625
1742829900130000000,189.75699975585937,-69.50192260742188
1742829900234000000,189.86099975585938,-69.17652130126953
1742829900337000000,189.964,-69.16417694091797
1742829900441000000,190.068,-67.84249877929688
1742829900544000000,190.171,-67.10020446777344
1742829900646000000,190.27300024414063,-67.8391342163086
1742829900746000000,190.37299975585938,-67.38591766357422
1742829900847000000,190.474,-68.23206329345703
1742829900955000000,190.582,-69.01435852050781
1742829901054000000,190.68100024414062,-69.57758331298828
1742829901155000000,190.782,-67.707763671875
1742829901255000000,190.882,-68.80448913574219
1742829901358000000,190.98500024414062,-67.8917465209961
1742829901463000000,191.09,-67.08833312988281
1742829901567000000,191.194,-69.14727020263672
1742829901671000000,191.298,-69.94126892089844
1742829901777000000,191.404,-70.58138275146484
1742829901880000000,191.507,-71.28054809570312
1742829901985000000,191.612,-68.9462890625
1742829902090000000,191.71699975585938,-70.0687026977539
1742829902196000000,191.823,-68.71723937988281
1742829902297000000,191.924,-69.90351104736328
1742829902397000000,192.024,-70.361083984375
1742829902496000000,192.123,-70.77822875976562
1742829902597000000,192.224,-71.82550811767578
1742829902706000000,192.33299975585936,-72.43325805664062
1742829902809000000,192.436,-71.35430145263672
1742829902914000000,192.5409997558594,-69.29763793945312
1742829903015000000,192.642,-69.44485473632812
1742829903118000000,192.7450002441406,-70.44550323486328
1742829903221000000,192.848,-70.89108276367188
1742829903326000000,192.9530002441406,-71.22904205322266
1742829903430000000,193.05700024414062,-71.91874694824219
1742829903534000000,193.16100024414064,-71.7800064086914
1742829903638000000,193.26500024414062,-68.80323791503906
1742829903741000000,193.368,-70.77783203125
1742829903843000000,193.47,-69.29320526123047
1742829903946000000,193.57299975585937,-67.63566589355469
1742829904047000000,193.674,-69.71536254882812
1742829904147000000,193.774,-70.90869140625
1742829904249000000,193.876,-71.0740737915039
1742829904355000000,193.982,-71.53385925292969
1742829904456000000,194.083,-73.49787139892578
1742829904561000000,194.188,-75.18457794189453
1742829904663000000,194.29,-76.24224853515625
1742829904763000000,194.39,-77.3608627319336
1742829904864000000,194.491,-77.79888153076172
1742829904963000000,194.59,-76.20980834960938
1742829905063000000,194.69,-73.3023681640625
1742829905163000000,194.79,-73.8862533569336
1742829905263000000,194.89,-71.352783203125
1742829905368000000,194.995,-72.29170227050781
1742829905471000000,195.098,-71.82810974121094
1742829905577000000,195.204,-69.21371459960938
1742829905678000000,195.30500024414061,-70.62605285644531
1742829905779000000,195.406,-71.65802001953125
1742829905879000000,195.506,-70.096923828125
1742829905984000000,195.611,-70.33604431152344
1742829906086000000,195.71300024414063,-71.69234466552734
1742829906188000000,195.815,-72.28449249267578
1742829906293000000,195.92,-72.40423583984375
1742829906397000000,196.024,-72.52174377441406
1742829906497000000,196.124,-73.50790405273438
1742829906597000000,196.224,-70.68009948730469
1742829906697000000,196.324,-68.52721405029297
1742829906801000000,196.428,-66.49945068359375
1742829906903000000,196.53,-67.94599914550781
1742829907008000000,196.635,-68.5761947631836
1742829907112000000,196.739,-69.50499725341797
1742829907216000000,196.843,-68.96739959716797
1742829907322000000,196.94899975585938,-69.15350341796875
1742829907426000000,197.0529997558594,-68.57917785644531
1742829907527000000,197.154,-68.74029541015625
1742829907627000000,197.254,-70.33534240722656
1742829907740000000,197.367,-70.17854309082031
1742829907844000000,197.471,-68.86043548583984
1742829907945000000,197.572,-69.45806884765625
1742829908047000000,197.674,-70.03124237060547
1742829908152000000,197.779,-70.06702423095703
1742829908255000000,197.882,-68.50241088867188
1742829908357000000,197.984,-69.94306945800781
1742829908460000000,198.087,-68.94264221191406
1742829908560000000,198.187,-67.7313232421875
1742829908661000000,198.288,-68.45760345458984
1742829908761000000,198.388,-65.65837860107422
1742829908864000000,198.491,-67.20597076416016
1742829908968000000,198.595,-67.58124542236328
1742829909072000000,198.699,-66.104248046875
1742829909177000000,198.804,-67.49726104736328
1742829909277000000,198.904,-64.65571594238281
1742829909377000000,199.004,-66.16178131103516
1742829909477000000,199.104,-63.13243103027344
1742829909577000000,199.204,-64.62120056152344
1742829909679000000,199.306,-63.67428207397461
1742829909782000000,199.40900024414063,-65.11947631835938
1742829909884000000,199.511,-67.89906311035156
1742829909986000000,199.61299975585936,-69.68551635742188
1742829910089000000,199.716,-70.20392608642578
1742829910194000000,199.82099975585936,-70.27503204345703
1742829910296000000,199.923,-70.8664321899414
1742829910401000000,200.028,-69.22649383544922
1742829910501000000,200.128,-70.44529724121094
1742829910603000000,200.23,-71.35379028320312
1742829910708000000,200.335,-73.11495971679688
1742829910810000000,200.43699975585938,-71.51728057861328
1742829910911000000,200.538,-71.8172607421875
1742829911013000000,200.64,-72.50354766845703
1742829911117000000,200.744,-71.54106903076172
1742829911221000000,200.848,-71.67559051513672
1742829911326000000,200.9530002441406,-72.8689193725586
1742829911427000000,201.054,-70.88500213623047
1742829911527000000,201.154,-71.65819549560547
1742829911627000000,201.254,-69.97167205810547
1742829911727000000,201.354,-70.16737365722656
1742829911827000000,201.454,-70.73125457763672
1742829911927000000,201.554,-71.70358276367188
1742829912027000000,201.654,-72.66082763671875
1742829912127000000,201.754,-72.4202651977539
1742829912227000000,201.854,-68.58612823486328
1742829912328000000,201.955,-65.90918731689453
1742829912439000000,202.066,-66.42263793945312
1742829912536000000,202.163,-67.1511001586914
1742829912639000000,202.266,-64.83325958251953
1742829912744000000,202.371,-64.863037109375
1742829912844000000,202.471,-64.80364227294922
1742829912945000000,202.572,-66.22218322753906
1742829913045000000,202.672,-64.73148345947266
1742829913146000000,202.7729997558594,-65.81289672851562
1742829913250000000,202.87699975585937,-65.67939758300781
1742829913351000000,202.978,-66.38187408447266
1742829913453000000,203.08,-64.35961151123047
1742829913553000000,203.18,-64.34672546386719
1742829913653000000,203.28,-64.92057037353516
1742829913758000000,203.38500024414063,-64.52201843261719
1742829913860000000,203.487,-65.47260284423828
1742829913960000000,203.587,-66.6113510131836
1742829914060000000,203.687,-65.38066864013672
1742829914160000000,203.787,-65.8989486694336
1742829914261000000,203.888,-66.3175277709961
1742829914360000000,203.987,-66.79045104980469
1742829914460000000,204.087,-67.33524322509766
1742829914560000000,204.187,-68.07569122314453
1742829914660000000,204.287,-66.22750854492188
1742829914761000000,204.388,-66.54299926757812
1742829914860000000,204.487,-65.14291381835938
1742829914961000000,204.588,-65.52281951904297
1742829915061000000,204.688,-61.370758056640625
1742829915161000000,204.788,-63.015316009521484
1742829915263000000,204.89,-64.0729751586914
1742829915367000000,204.994,-65.57843017578125
1742829915468000000,205.095,-64.63774871826172
1742829915571000000,205.198,-65.95779418945312
1742829915671000000,205.298,-64.84071350097656
1742829915776000000,205.403,-64.45382690429688
1742829915878000000,205.50500024414063,-65.9876708984375
1742829915978000000,205.60499975585938,-66.85108184814453
1742829916078000000,205.70500024414062,-65.96307373046875
1742829916180000000,205.807,-65.86656188964844
1742829916283000000,205.91,-66.30693817138672
1742829916383000000,206.01,-64.37757873535156
1742829916483000000,206.11,-64.98204803466797
1742829916583000000,206.21,-58.49711990356445
1742829916684000000,206.311,-58.589298248291016
1742829916783000000,206.41,-58.83180618286133
1742829916885000000,206.512,-58.37112045288086
1742829916983000000,206.61,-59.70335388183594
1742829917084000000,206.711,-60.395503997802734
1742829917183000000,206.81,-60.582786560058594
1742829917283000000,206.91,-61.15250778198242
1742829917383000000,207.01,-61.25554656982422
1742829917487000000,207.114,-57.173343658447266
1742829917590000000,207.21700024414062,-58.74440002441406
1742829917686000000,207.31300024414062,-59.632530212402344
1742829917788000000,207.415,-60.945831298828125
1742829917892000000,207.519,-61.729026794433594
1742829917994000000,207.62099975585937,-59.471412658691406
1742829918095000000,207.722,-58.12020492553711
1742829918201000000,207.828,-60.94575119018555
1742829918302000000,207.92900024414064,-63.647186279296875
1742829918407000000,208.034,-64.21831512451172
1742829918510000000,208.13700024414064,-61.68885803222656
1742829918611000000,208.238,-64.00543975830078
1742829918711000000,208.338,-63.87562942504883
1742829918811000000,208.438,-63.03839874267578
1742829918911000000,208.538,-64.1826171875
1742829919021000000,208.648,-66.00733184814453
1742829919123000000,208.75,-66.78729248046875
1742829919227000000,208.854,-66.25186157226562
1742829919327000000,208.954,-64.9316177368164
1742829919427000000,209.054,-64.34544372558594
1742829919531000000,209.158,-59.04558181762695
1742829919635000000,209.262,-60.729366302490234
