time,seconds_elapsed,bpm
1733922355998134500,1071.4231345214844,85
1733922360998134500,1076.4231345214844,81
1733922364998134500,1080.4231345214844,77.00000000000001
1733922366998134500,1082.4231345214844,76
1733922371998134500,1087.4231345214844,79
1733922380998134500,1096.4231345214844,84
1733922385998134500,1101.4231345214844,75
1733922390998134500,1106.4231345214844,73
1733922395998134500,1111.4231345214844,71
1733922398998134500,1114.4231345214844,71
1733922404998134500,1120.4231345214844,72
1733922406998134500,1122.4231345214844,72
1733922411998134500,1127.4231345214844,77.00000000000001
1733922416998134500,1132.4231345214844,82
1733922425998134500,1141.4231345214844,88
1733922426998134500,1142.4231345214844,87
1733922435998134500,1151.4231345214844,89
1733922440998134500,1156.4231345214844,93
1733922442998134500,1158.4231345214844,91
1733922446998134500,1162.4231345214844,90
1733922454998134500,1170.4231345214844,93
1733922456998134500,1172.4231345214844,93
1733922461998134500,1177.4231345214844,91
1733922466998134500,1182.4231345214844,91
1733922475998134500,1191.4231345214844,89
1733922480998134500,1196.4231345214844,91
1733922484998134500,1200.4231345214844,88
1733922486998134500,1202.4231345214844,87
1733922491998134500,1207.4231345214844,86
1733922496998134500,1212.4231345214844,89
1733922503998134500,1219.4231345214844,92.00000000000001
1733922506998134500,1222.4231345214844,91
1733922515998134500,1231.4231345214844,90
1733922520998134500,1236.4231345214844,88
1733922521998134500,1237.4231345214844,88
1733922526998134500,1242.4231345214844,88
1733922531998134500,1247.4231345214844,90
1733922540998134500,1256.4231345214844,92.00000000000001
1733922542998134500,1258.4231345214844,91
1733922546998134500,1262.4231345214844,91
1733922551998134500,1267.4231345214844,91
1733922557998134500,1273.4231345214844,91
1733922565998134500,1281.4231345214844,88
1733922568998134500,1284.4231345214844,87
1733922575998134500,1291.4231345214844,89
1733922576998134500,1292.4231345214844,89
1733922584998134500,1300.4231345214844,92.00000000000001
1733922590998134500,1306.4231345214844,94
1733922595998134500,1311.4231345214844,91
1733922596998134500,1312.4231345214844,90
1733922601998134500,1317.4231345214844,90
1733922607998134500,1323.4231345214844,89
1733922611998134500,1327.4231345214844,89
1733922620998134500,1336.4231345214844,87
1733922621998134500,1337.4231345214844,87
1733922630998134500,1346.4231345214844,88
1733922634998134500,1350.4231345214844,84
1733922640998134500,1356.4231345214844,85
1733922641998134500,1357.4231345214844,85
1733922646998134500,1362.4231345214844,85
1733922655998134500,1371.4231345214844,86
1733922657998134500,1373.4231345214844,86
1733922662998134500,1378.4231345214844,86
1733922670998134500,1386.4231345214844,88
1733922674998134500,1390.4231345214844,87
1733922680998134500,1396.4231345214844,84
1733922682998134500,1398.4231345214844,85
1733922686998134500,1402.4231345214844,87
1733922695998134500,1411.4231345214844,87
1733922698998134500,1414.4231345214844,86
1733922701998134500,1417.4231345214844,86
1733922710998134500,1426.4231345214844,84
1733922713998134500,1429.4231345214844,87
1733922716998134500,1432.4231345214844,88
1733922723998134500,1439.4231345214844,91
1733922730998134500,1446.4231345214844,93
1733922733998134500,1449.4231345214844,92.00000000000001
1733922736998134500,1452.4231345214844,91
1733922741998134500,1457.4231345214844,91
1733922750998134500,1466.4231345214844,92.00000000000001
1733922754998134500,1470.4231345214844,92.00000000000001
1733922756998134500,1472.4231345214844,91
1733922761998134500,1477.4231345214844,92.00000000000001
1733922766998134500,1482.4231345214844,94
1733922771998134500,1487.4231345214844,95
1733922776998134500,1492.4231345214844,96
1733922781998134500,1497.4231345214844,97
1733922790998134500,1506.4231345214844,96
1733922795998134500,1511.4231345214844,93
1733922798998134500,1514.4231345214844,93
1733922804998134500,1520.4231345214844,94
1733922807998134500,1523.4231345214844,95
1733922811998134500,1527.4231345214844,96
1733922816998134500,1532.4231345214844,96
1733922821998134500,1537.4231345214844,96
1733922830998134500,1546.4231345214844,93
1733922831998134500,1547.4231345214844,93
1733922836998134500,1552.4231345214844,92.00000000000001
1733922842998134500,1558.4231345214844,93
1733922846998134500,1562.4231345214844,92.00000000000001
1733922851998134500,1567.4231345214844,91
1733922856998134500,1572.4231345214844,89
1733922861998134500,1577.4231345214844,90
1733922870998134500,1586.4231345214844,92.00000000000001
1733922875998134500,1591.4231345214844,91
1733922880998134500,1596.4231345214844,92.00000000000001
1733922884998134500,1600.4231345214844,92.00000000000001
